condition_id,model,param,T,tvp_pattern,margin_type,direction,VARset,N_valid,mean_bias,mean_rel_bias,coverage_95,mean_post_sd,emp_sd,sd_bias,RMSE,mean_n_div,prop_div,mean_rhat
15,TVP_NG,rho_range,100,random_walk,exponential,++,A,200,0.17910666096265657,0.6341154678257208,0.875,0.30595423174502656,0.2528827534300375,0.05307147831498904,0.33700619657335207,NA,NA,1.0036964558614934
15,TVP_NG,rho_sd,100,random_walk,exponential,++,A,200,0.040032503127058805,0.6253186933207177,0.865,0.07720139877146118,0.07073742099201838,0.006463977779442798,0.08699039749687518,NA,NA,1.0036964558614934
15,TVP_NG,rho_start,100,random_walk,exponential,++,A,200,-0.08627681825582822,0.7341610640419876,0.95,0.21621067520446322,0.29241676077303475,-0.07620608556857153,0.21570156651913025,NA,NA,1.0036964558614934
15,TVP_NG,sigma[1],100,random_walk,exponential,++,A,200,0.013787794220243708,0.013787794220243708,0.715,0.07406715417285398,0.1426431108373851,-0.06857595666453112,0.14295252727209645,NA,NA,1.0036964558614934
15,TVP_NG,sigma[2],100,random_walk,exponential,++,A,200,0.02245982367955814,0.02245982367955814,0.715,0.07451234897786133,0.1365368052098564,-0.06202445623199507,0.1380345295958462,NA,NA,1.0036964558614934
15,TVP_NG,sigma_z,100,random_walk,exponential,++,A,200,NA,NA,NA,0.048897650106637124,0.04607654604976796,0.002821104056869167,NA,NA,NA,1.0036964558614934
15,TVP_NG,z0,100,random_walk,exponential,++,A,200,NA,NA,NA,0.2985189425946645,0.40921894617735816,-0.11070000358269366,NA,NA,NA,1.0036964558614934
16,Const_EG,mu[1],200,random_walk,exponential,++,A,200,0.0014156189671229041,0.0014156189671229041,0.95,0.0713280220331754,0.06731540889270007,0.004012613140475324,0.06716183015731127,NA,NA,1.0017031337627
16,Const_EG,mu[2],200,random_walk,exponential,++,A,200,8.799693698049645e-4,8.799693698049645e-4,0.935,0.07113573493291037,0.07301325248859174,-0.0018775175556813711,0.07283580650929754,NA,NA,1.0017031337627
16,Const_EG,phi11,200,random_walk,exponential,++,A,200,-0.0016946712229735479,-0.004236678057433869,0.965,0.012149358686583544,0.012391431889778141,-2.420732031945972e-4,0.012476047327242322,NA,NA,1.0017031337627
16,Const_EG,phi12,200,random_walk,exponential,++,A,200,2.9437991473245395e-4,0.0029437991473245397,0.955,0.01218064433255286,0.012351923354010875,-1.712790214580158e-4,0.01232452108703784,NA,NA,1.0017031337627
16,Const_EG,phi21,200,random_walk,exponential,++,A,200,4.3109180796358957e-4,0.0043109180796358955,0.95,0.012838364323275162,0.013639789530797784,-8.014252075226221e-4,0.013612475134931627,NA,NA,1.0017031337627
16,Const_EG,phi22,200,random_walk,exponential,++,A,200,7.219476380494583e-5,1.8048690951236458e-4,0.97,0.012696821197748434,0.013270116640005901,-5.732954422574665e-4,0.013237096650893109,NA,NA,1.0017031337627
16,Const_EG,rho,200,random_walk,exponential,++,A,200,0.020315704791772846,0.5423153832813986,0.89,0.05125639863820234,0.366170468250466,-0.31491406961226365,0.06221382673619028,NA,NA,1.0017031337627
16,Const_EG,sigma_exp[1],200,random_walk,exponential,++,A,200,0.022148961465557667,0.022148961465557667,0.955,0.07250333940693865,0.06899290060733577,0.0035104387996028746,0.07229658862315291,NA,NA,1.0017031337627
16,Const_EG,sigma_exp[2],200,random_walk,exponential,++,A,200,0.022517759332522057,0.022517759332522057,0.945,0.07227848301144214,0.07503943005059296,-0.002760947039150821,0.07816527980736479,NA,NA,1.0017031337627
16,Const_NG,mu[1],200,random_walk,exponential,++,A,200,-4.2843945156174364e-4,-4.2843945156174364e-4,0.955,0.07125084045583076,0.07198476844717111,-7.339279913403524e-4,0.07180585919209193,NA,NA,1.0013436126082158
16,Const_NG,mu[2],200,random_walk,exponential,++,A,200,-0.0016758855257706247,-0.0016758855257706247,0.92,0.07187506489833262,0.08007343995658157,-0.008198375058248955,0.07989058517649848,NA,NA,1.0013436126082158
16,Const_NG,phi11,200,random_walk,exponential,++,A,200,-0.014309914961457098,-0.03577478740364275,0.965,0.07885592211859525,0.07445014064724051,0.004405781471354744,0.07562990804824543,NA,NA,1.0013436126082158
16,Const_NG,phi12,200,random_walk,exponential,++,A,200,-0.011425248581479775,-0.11425248581479774,0.945,0.07908544554555061,0.08046510378191643,-0.0013796582363658216,0.08107278252995893,NA,NA,1.0013436126082158
16,Const_NG,phi21,200,random_walk,exponential,++,A,200,0.00611084455818209,0.06110844558182089,0.94,0.07968230835997972,0.07898063035127625,7.016780087034657e-4,0.07901957157594428,NA,NA,1.0013436126082158
16,Const_NG,phi22,200,random_walk,exponential,++,A,200,-0.026638173536529607,-0.06659543384132402,0.97,0.07903415608108043,0.07500311071463292,0.004031045366447508,0.07941619213453509,NA,NA,1.0013436126082158
16,Const_NG,rho,200,random_walk,exponential,++,A,200,-0.011947998211943664,0.4176428657595682,0.755,0.05305063714019386,0.32866364684078075,-0.2756130097005869,0.08067028810660817,NA,NA,1.0013436126082158
16,Const_NG,sigma[1],200,random_walk,exponential,++,A,200,-0.006014642327997092,-0.006014642327997092,0.69,0.05007614487694701,0.09527310577942186,-0.045196960902474846,0.09522476455085806,NA,NA,1.0013436126082158
16,Const_NG,sigma[2],200,random_walk,exponential,++,A,200,0.002359735732927874,0.002359735732927874,0.68,0.05061939935387961,0.10533286905043546,-0.05471346969655585,0.10509570204634183,NA,NA,1.0013436126082158
16,TVP_EG,mu[1],200,random_walk,exponential,++,A,200,0.004477066681738445,0.004477066681738445,0.945,0.07023219347648055,0.06589462579736621,0.004337567679114335,0.06588198028674289,NA,NA,1.0029397775862234
16,TVP_EG,mu[2],200,random_walk,exponential,++,A,200,0.0042320657691184965,0.0042320657691184965,0.925,0.07031411314729079,0.07326686329963875,-0.0029527501523479577,0.07320589779623808,NA,NA,1.0029397775862234
16,TVP_EG,phi11,200,random_walk,exponential,++,A,200,-0.001629998226769109,-0.004074995566922772,0.975,0.012081014025807857,0.012038181947696212,4.2832078111645217e-05,0.0121181735299541,NA,NA,1.0029397775862234
16,TVP_EG,phi12,200,random_walk,exponential,++,A,200,1.367991227102918e-4,0.0013679912271029181,0.965,0.012149435735729118,0.012267504786825452,-1.1806905109633392e-4,0.012237562229720663,NA,NA,1.0029397775862234
16,TVP_EG,phi21,200,random_walk,exponential,++,A,200,2.6042525058276293e-4,0.002604252505827629,0.95,0.012810607461561393,0.01265215846352823,1.5844899803316333e-4,0.012623175096957144,NA,NA,1.0029397775862234
16,TVP_EG,phi22,200,random_walk,exponential,++,A,200,6.139489220793326e-6,1.5348723051983314e-5,0.975,0.012679517339528332,0.012290444609921132,3.8907272960720003e-4,0.012259681531725023,NA,NA,1.0029397775862234
16,TVP_EG,rho_change,200,random_walk,exponential,++,A,200,NA,NA,NA,0.23215127195685387,0.404852326790345,-0.17270105483349113,NA,NA,NA,1.0029397775862234
16,TVP_EG,rho_end,200,random_walk,exponential,++,A,200,0.017821380972651638,-1.3472785739819277,0.945,0.14603269980742414,0.4595395295876038,-0.31350682978017963,0.16220991254347303,NA,NA,1.0029397775862234
16,TVP_EG,rho_mean,200,random_walk,exponential,++,A,200,0.018021052912838162,0.4637309970587193,0.905,0.051200086813895956,0.3659355464026296,-0.3147354595887336,0.059075100337384945,NA,NA,1.0029397775862234
16,TVP_EG,rho_range,200,random_walk,exponential,++,A,200,-0.023516274694456902,-0.026615320694422476,0.975,0.23682203723967438,0.32641702607380924,-0.08959498883413486,0.20743941954756354,NA,NA,1.0029397775862234
16,TVP_EG,rho_sd,200,random_walk,exponential,++,A,200,-0.006176706222908516,-0.02892330618327356,0.96,0.05702363169455737,0.09380463412106832,-0.03678100242651095,0.05411555782567176,NA,NA,1.0029397775862234
16,TVP_EG,rho_start,200,random_walk,exponential,++,A,200,-0.033912503549305716,-0.10370387486378407,0.92,0.17328609601384,0.2943934293119216,-0.12110733329808157,0.18987121405622767,NA,NA,1.0029397775862234
16,TVP_EG,sigma_exp[1],200,random_walk,exponential,++,A,200,0.0254177705403386,0.0254177705403386,0.94,0.07139350210858394,0.06735665915257437,0.004036842956009576,0.07183521416252898,NA,NA,1.0029397775862234
16,TVP_EG,sigma_exp[2],200,random_walk,exponential,++,A,200,0.026097339393428922,0.026097339393428922,0.935,0.07151721293250082,0.0754634890188756,-0.003946276086374781,0.07967016761274741,NA,NA,1.0029397775862234
16,TVP_EG,sigma_z,200,random_walk,exponential,++,A,200,NA,NA,NA,0.026877937351476474,0.020980535796226156,0.005897401555250318,NA,NA,NA,1.0029397775862234
16,TVP_EG,z0,200,random_walk,exponential,++,A,200,NA,NA,NA,0.23414609682590454,0.39610074202637785,-0.1619546452004733,NA,NA,NA,1.0029397775862234
16,TVP_NG,mu[1],200,random_walk,exponential,++,A,200,0.003810024387640353,0.003810024387640353,0.95,0.07053350256682661,0.07140557977509376,-8.720772082671524e-4,0.07132867112695011,NA,NA,1.0047906267005298
16,TVP_NG,mu[2],200,random_walk,exponential,++,A,200,0.003700194733073901,0.003700194733073901,0.92,0.07099340503532804,0.07904892928618928,-0.008055524250861243,0.07893782994388152,NA,NA,1.0047906267005298
16,TVP_NG,phi11,200,random_walk,exponential,++,A,200,-0.016122062268819525,-0.040305155672048815,0.955,0.07799270318830882,0.07217384847771344,0.005818854710595386,0.07377628327493337,NA,NA,1.0047906267005298
16,TVP_NG,phi12,200,random_walk,exponential,++,A,200,-0.011753413449437254,-0.11753413449437254,0.965,0.07832651289069799,0.07647021567078191,0.0018562972199160782,0.07717900066096757,NA,NA,1.0047906267005298
16,TVP_NG,phi21,200,random_walk,exponential,++,A,200,0.0073749494339381905,0.0737494943393819,0.945,0.07887872014589932,0.07858326007553182,2.954600703675009e-4,0.07873272508576928,NA,NA,1.0047906267005298
16,TVP_NG,phi22,200,random_walk,exponential,++,A,200,-0.02874909442502235,-0.07187273606255587,0.96,0.07831935853885345,0.07583299785687769,0.0024863606819757605,0.08092218964165677,NA,NA,1.0047906267005298
16,TVP_NG,rho_change,200,random_walk,exponential,++,A,200,NA,NA,NA,0.2852525277253276,0.41008340960167955,-0.12483088187635194,NA,NA,NA,1.0047906267005298
16,TVP_NG,rho_end,200,random_walk,exponential,++,A,200,-4.6587583949017863e-4,-1.4947306916309409,0.905,0.18054317464822647,0.434851743710972,-0.25430856906274557,0.18902537264107797,NA,NA,1.0047906267005298
16,TVP_NG,rho_mean,200,random_walk,exponential,++,A,200,0.007004453927010048,0.6678821749219569,0.86,0.05464122711152611,0.33352969836454105,-0.27888847125301497,0.07038741428803906,NA,NA,1.0047906267005298
16,TVP_NG,rho_range,200,random_walk,exponential,++,A,200,0.13106041867256135,0.3540012308069928,0.79,0.2727103471247589,0.30397849106665514,-0.031268143941896254,0.3533586321473761,NA,NA,1.0047906267005298
16,TVP_NG,rho_sd,200,random_walk,exponential,++,A,200,0.022145935404517852,0.29525252918078465,0.805,0.06331135768221378,0.08321943893017786,-0.019908081247964074,0.0840478787798085,NA,NA,1.0047906267005298
16,TVP_NG,rho_start,200,random_walk,exponential,++,A,200,-0.07832164801643583,-0.3361814760985466,0.91,0.20980633181595873,0.29655394787537603,-0.0867476160594173,0.2330610724591879,NA,NA,1.0047906267005298
16,TVP_NG,sigma[1],200,random_walk,exponential,++,A,200,0.0036410999142547852,0.0036410999142547852,0.725,0.05098678172212616,0.09496650887783899,-0.04397972715571283,0.09479874591991201,NA,NA,1.0047906267005298
16,TVP_NG,sigma[2],200,random_walk,exponential,++,A,200,0.012825852858952918,0.012825852858952918,0.655,0.051470266324182126,0.10621899749562008,-0.054748731171437956,0.10672659253152039,NA,NA,1.0047906267005298
16,TVP_NG,sigma_z,200,random_walk,exponential,++,A,200,NA,NA,NA,0.039574203598268846,0.05062462654086406,-0.011050422942595214,NA,NA,NA,1.0047906267005298
16,TVP_NG,z0,200,random_walk,exponential,++,A,200,NA,NA,NA,0.29044153602653944,0.4234539981359844,-0.13301246210944495,NA,NA,NA,1.0047906267005298
