Model,param,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias,mean_bias
SG,omega[1],extremeCHI,--,100,0.5,A,199,NA,NA,NA,0.09778546996435843,0.19650019294629123,-0.0987147229819328,NA
SG,omega[2],extremeCHI,--,100,0.5,A,199,NA,NA,NA,0.09845753368880857,0.22360872603074722,-0.12515119234193867,NA
SG,alpha[1],extremeCHI,--,100,0.5,A,199,NA,NA,NA,175.28932378602113,80.91233289557088,94.37699089045024,NA
SG,alpha[2],extremeCHI,--,100,0.5,A,199,NA,NA,NA,178.10380652592536,108.00824983753431,70.09555668839106,NA
SG,mu[1],extremeCHI,--,100,0.5,A,199,-0.29199876835838234,0.12060301507537688,0.3306563708386561,0.07843723433855149,0.15514623699393632,-0.07670900265538483,-0.29199876835838234
SG,mu[2],extremeCHI,--,100,0.5,A,199,-0.30058980263779866,0.12060301507537688,0.34727250092560313,0.07898605395163694,0.17390790795502165,-0.09492185400338471,-0.30058980263779866
SG,phi11,extremeCHI,--,100,0.5,A,199,-0.017099073847400992,1,0.012248348133119046,0.021901511064345177,0.010160782438368673,0.011740728625976504,-0.006839629538960394
SG,phi12,extremeCHI,--,100,0.5,A,199,-0.0466423336796159,1,0.011802407941384397,0.021238620154162762,0.010841667782405397,0.010396952371757365,-0.0046642333679615885
SG,phi21,extremeCHI,--,100,0.5,A,199,-0.044822839692184174,1,0.012022324647072405,0.022788036498672316,0.011155510761004725,0.011632525737667591,-0.004482283969218416
SG,phi22,extremeCHI,--,100,0.5,A,199,-0.016095636247279364,1,0.012479394228656472,0.021971809476217057,0.010690376949456326,0.011281432526760731,-0.006438254498911744
SG,rho,extremeCHI,--,100,0.5,A,199,-0.16936610323018297,0.628140703517588,0.11002274625485782,0.058132027392427184,0.07024091017787697,-0.012108882785449783,-0.08468305161509149
SG,omega[1],extremeCHI,--,100,0.3,B,200,NA,NA,NA,0.09949016839866591,0.19961894486786438,-0.10012877646919847,NA
SG,omega[2],extremeCHI,--,100,0.3,B,200,NA,NA,NA,0.09875723189009693,0.2031893584245831,-0.10443212653448618,NA
SG,alpha[1],extremeCHI,--,100,0.3,B,200,NA,NA,NA,120.77594689859421,26.679062453175675,94.09688444541854,NA
SG,alpha[2],extremeCHI,--,100,0.3,B,200,NA,NA,NA,118.6363893678875,28.212397196292788,90.42399217159472,NA
SG,mu[1],extremeCHI,--,100,0.3,B,200,-0.28726773308425535,0.145,0.3261163752731975,0.08013643161928494,0.15436689978736368,-0.07423046816807874,-0.28726773308425535
SG,mu[2],extremeCHI,--,100,0.3,B,200,-0.28273948621470224,0.135,0.3234286753368161,0.07961462993331919,0.15704932653524428,-0.07743469660192509,-0.28273948621470224
SG,phi11,extremeCHI,--,100,0.3,B,200,-0.012471908604555201,1,0.012131938877302231,0.022289246643996567,0.01000652379150137,0.012282722852495197,-0.0068595497325053606
SG,phi12,extremeCHI,--,100,0.3,B,200,-0.09440943978141488,1,0.015963788656410197,0.028261634251081493,0.012872883323798318,0.015388750927283175,-0.009440943978141486
SG,phi21,extremeCHI,--,100,0.3,B,200,-0.032520504571599836,1,0.010908986545995312,0.022557290384216173,0.010412980134658488,0.012144310249557685,-0.0032520504571599816
SG,phi22,extremeCHI,--,100,0.3,B,200,-0.05021045952369975,0.995,0.01731579140793028,0.02848046962212879,0.011927635630506741,0.01655283399162205,-0.012552614880924936
SG,rho,extremeCHI,--,100,0.3,B,200,-0.10381312689108603,0.855,0.08951342789665612,0.0648950192045939,0.08392084899158508,-0.01902582978699119,-0.03114393806732581
SG,omega[1],extremeCHI,--,100,0.5,B,200,NA,NA,NA,0.10028229927133862,0.1975698347991849,-0.09728753552784629,NA
SG,omega[2],extremeCHI,--,100,0.5,B,200,NA,NA,NA,0.09873687760715497,0.21321043302913747,-0.11447355542198251,NA
SG,alpha[1],extremeCHI,--,100,0.5,B,200,NA,NA,NA,162.29542469661462,53.3955356683372,108.89988902827741,NA
SG,alpha[2],extremeCHI,--,100,0.5,B,200,NA,NA,NA,171.60555723026903,61.1290235586373,110.47653367163173,NA
SG,mu[1],extremeCHI,--,100,0.5,B,200,-0.31938947767817816,0.09,0.3546347835136472,0.08034792576363982,0.15413043575566754,-0.07378250999202772,-0.31938947767817816
SG,mu[2],extremeCHI,--,100,0.5,B,200,-0.30407375687187865,0.14,0.3470877187951021,0.07917057871857143,0.16735900011714192,-0.08818842139857049,-0.30407375687187865
SG,phi11,extremeCHI,--,100,0.5,B,200,-0.0063029231455958585,1,0.009345998410186797,0.01847279876668817,0.008679303954176251,0.009793494812511919,-0.003466607730077722
SG,phi12,extremeCHI,--,100,0.5,B,200,-0.07466964274108753,1,0.013291961660524536,0.024441194067484247,0.010996394377887587,0.01344479968959666,-0.007466964274108751
SG,phi21,extremeCHI,--,100,0.5,B,200,-0.018300534467456307,1,0.009133285793820525,0.017862815095100928,0.00894806201217103,0.008914753082929898,-0.0018300534467456295
SG,phi22,extremeCHI,--,100,0.5,B,200,-0.03910848078893214,1,0.015054610038827323,0.02423148394209725,0.011447672430237438,0.01278381151185981,-0.009777120197233032
SG,rho,extremeCHI,--,100,0.5,B,200,-0.15674904409317794,0.725,0.10477138585008232,0.057558658839623765,0.06953040764238023,-0.01197174880275647,-0.07837452204658897
SG,omega[1],moderateSN,++,200,0.3,A,200,-0.050142726355060514,0.885,0.15933700489813174,0.12606824963300015,0.13825896078490543,-0.012190711151905287,-0.07920063694557794
SG,omega[2],moderateSN,++,200,0.3,A,200,-0.03810277366719801,0.915,0.14597248307604008,0.1226371516182417,0.13298839847952557,-0.010351246861283872,-0.06018348349203229
SG,alpha[1],moderateSN,++,200,0.3,A,200,-0.13801524506427862,0.875,1.339388956138925,1.148182013321925,1.2203243216065445,-0.07214230828461954,-0.5520609802571145
SG,alpha[2],moderateSN,++,200,0.3,A,200,-0.06950860862429939,0.925,1.2277509334882823,1.2426416399795899,1.195855011243074,0.046786628736515956,-0.27803443449719756
SG,mu[1],moderateSN,++,200,0.3,A,200,0.0037725424840974408,0.94,0.08022962666464478,0.0702718216292211,0.0801408816893972,-0.0098690600601761,0.0037725424840974408
SG,mu[2],moderateSN,++,200,0.3,A,200,4.374743259291549e-4,0.96,0.0728246727215354,0.07019341355567073,0.07282335870593236,-0.002629945150261631,4.374743259291549e-4
SG,phi11,moderateSN,++,200,0.3,A,200,-0.03368406182682001,0.94,0.05849545685159323,0.058975001616018125,0.056922578199622334,0.0020524234163957905,-0.013473624730728004
SG,phi12,moderateSN,++,200,0.3,A,200,-0.031952437453001595,0.955,0.055638452111219636,0.05893863042448721,0.05554662699697076,0.0033920034275164504,-0.0031952437453001592
SG,phi21,moderateSN,++,200,0.3,A,200,0.023764498632604006,0.95,0.057330067692021085,0.05811690494862532,0.05728079213505283,8.361128135724941e-4,0.002376449863260401
SG,phi22,moderateSN,++,200,0.3,A,200,-0.04722488542444887,0.965,0.056553467513113846,0.05809813987551628,0.053305387337683335,0.004792752537832942,-0.01888995416977955
SG,rho,moderateSN,++,200,0.3,A,200,-0.043729606504765844,0.915,0.06971947934002215,0.06381743622130137,0.0684740880610193,-0.004656651839717932,-0.013118881951429753
SG,omega[1],moderateSN,++,200,0.5,A,200,-0.04419663164763025,0.89,0.14925417504612976,0.11989768618619757,0.131922501023674,-0.01202481483747643,-0.06980875655932768
SG,omega[2],moderateSN,++,200,0.5,A,200,-0.044106815738729536,0.92,0.1504899789184703,0.12040208627585272,0.13339324539823486,-0.012991159122382134,-0.06966689197178189
SG,alpha[1],moderateSN,++,200,0.5,A,200,-0.06566218623308896,0.9,1.782905514619569,1.25210504403142,1.7634533480776655,-0.5113483040462454,-0.26264874493235585
SG,alpha[2],moderateSN,++,200,0.5,A,200,-0.08897291144982016,0.905,1.3636422406183157,1.184100989537391,1.3163818962781355,-0.13228090674074444,-0.3558916457992806
SG,mu[1],moderateSN,++,200,0.5,A,200,-0.006664162055310631,0.94,0.07339595843053123,0.06942034879360195,0.07309278800289963,-0.003672439209297676,-0.006664162055310631
SG,mu[2],moderateSN,++,200,0.5,A,200,-4.558263894093091e-4,0.975,0.06484118993776526,0.06960298619971725,0.06483958771343375,0.004763398486283502,-4.558263894093091e-4
SG,phi11,moderateSN,++,200,0.5,A,200,-0.029589693913209765,0.94,0.06326002675214813,0.06308313624804346,0.06214292386862809,9.4021237941537e-4,-0.011835877565283906
SG,phi12,moderateSN,++,200,0.5,A,200,-0.02957435063534966,0.975,0.06047052407943538,0.06307873838907577,0.06039816106709332,0.002680577321982444,-0.002957435063534966
SG,phi21,moderateSN,++,200,0.5,A,200,-0.02157597174939072,0.925,0.07023264371819354,0.06330052608027067,0.07019949442893023,-0.006898968348659551,-0.002157597174939072
SG,phi22,moderateSN,++,200,0.5,A,200,-0.02873814196109306,0.925,0.0698812377352064,0.06337449061959154,0.06892928593032344,-0.0055547953107319,-0.011495256784437224
SG,rho,moderateSN,++,200,0.5,A,200,-0.029083954501300514,0.925,0.057801951889692275,0.053558501268778584,0.05594279703321841,-0.0023842957644398255,-0.014541977250650257
SG,omega[1],moderateSN,++,200,0.3,B,200,-0.0561707596692665,0.87,0.17633770034355029,0.12607817949909425,0.15239226351835508,-0.02631408401926083,-0.08872193968914316
SG,omega[2],moderateSN,++,200,0.3,B,200,-0.04533786018339699,0.915,0.14650992206220734,0.12112689479423454,0.12781617444336443,-0.006689279649129895,-0.07161133159868976
SG,alpha[1],moderateSN,++,200,0.3,B,200,-0.1259604009887419,0.84,1.406070399903623,1.1658340484954206,1.3126985973974452,-0.1468645489020246,-0.5038416039549676
SG,alpha[2],moderateSN,++,200,0.3,B,200,-0.09292805055120597,0.915,1.1785681023544443,1.1699863369331902,1.118415312225023,0.0515710247081671,-0.37171220220482387
SG,mu[1],moderateSN,++,200,0.3,B,200,-0.005998867254016756,0.94,0.07315057257946786,0.06980622854111516,0.07290418273578464,-0.003097954194669475,-0.005998867254016756
SG,mu[2],moderateSN,++,200,0.3,B,200,-0.010655374543348774,0.945,0.0718097850203608,0.06964039409230864,0.071014845053773007,-0.0013744509614643657,-0.010655374543348774
SG,phi11,moderateSN,++,200,0.3,B,200,-0.03212476301404259,0.95,0.05364767655094022,0.05369137027473887,0.0506546451838823,0.0030367250908565693,-0.017668619657723424
SG,phi12,moderateSN,++,200,0.3,B,200,-0.051074500554607515,0.965,0.05770046359094477,0.06166737043559324,0.05747397195723397,0.00419339847835927,-0.005107450055460752
SG,phi21,moderateSN,++,200,0.3,B,200,-0.01532300167956799,0.955,0.052263948255279594,0.052909108006448505,0.05224148106079902,6.676269456494868e-4,-0.001532300167956799
SG,phi22,moderateSN,++,200,0.3,B,200,-0.04773533083043233,0.92,0.06436925821357196,0.061156410855137504,0.06325334014795049,-0.0020969292928129865,-0.011933832707608083
SG,rho,moderateSN,++,200,0.3,B,200,-0.01833336904220751,0.985,0.058093525715370735,0.06356173068726895,0.057832582617440155,0.005729148069828792,-0.0055000107126622535
SG,omega[1],moderateSN,++,200,0.5,B,200,-0.04788040896110133,0.9,0.15621896444725983,0.12185684560970457,0.13669263592274525,-0.014835790313040678,-0.07562729756818001
SG,omega[2],moderateSN,++,200,0.5,B,200,-0.04828763237725847,0.905,0.15887199701873397,0.12135585635579078,0.13936685745580743,-0.018011001100016646,-0.07627050858368045
SG,alpha[1],moderateSN,++,200,0.5,B,200,-0.11645498895958277,0.865,1.2734749970139378,1.133961469753056,1.1852216403535771,-0.05126017060052113,-0.4658199558383311
SG,alpha[2],moderateSN,++,200,0.5,B,200,-0.09302723360318076,0.875,1.446600609666899,1.1671421234895398,1.3979228393652032,-0.2307807158756634,-0.372108934412723
SG,mu[1],moderateSN,++,200,0.5,B,200,-3.046874375685679e-4,0.95,0.0739799775566155,0.06960418181574633,0.0739793501244957,-0.004375168308749372,-3.046874375685679e-4
SG,mu[2],moderateSN,++,200,0.5,B,200,-0.0035130653120569004,0.95,0.06950516237708682,0.06960942379440836,0.06941632350663947,1.9310028776889365e-4,-0.0035130653120569004
SG,phi11,moderateSN,++,200,0.5,B,200,-0.033880031383880724,0.975,0.05746608976979007,0.05689173183184644,0.054361060274256204,0.002530671557590236,-0.018634017261134398
SG,phi12,moderateSN,++,200,0.5,B,200,0.03964897748097981,0.935,0.06557788546278429,0.066196529326965,0.06545791508761321,7.386142393517869e-4,0.003964897748097981
SG,phi21,moderateSN,++,200,0.5,B,200,-0.09920104158498101,0.935,0.05904164163051878,0.05634065968611832,0.058202293596654395,-0.0018616339105360716,-0.009920104158498103
SG,phi22,moderateSN,++,200,0.5,B,200,-0.03620719972338672,0.95,0.06572798648834875,0.06656709780343363,0.06510171369345419,0.0014653841099794424,-0.00905179993084668
SG,rho,moderateSN,++,200,0.5,B,200,-0.025970133930779,0.945,0.05532279127994192,0.05342776230222229,0.053777311860192197,-3.49549557969904e-4,-0.0129850669653895
SG,omega[1],moderateSN,+-,200,0.3,A,200,-0.05300365527810212,0.89,0.17021737705549195,0.12773578768471033,0.1482059485233528,-0.020470160838642476,-0.08371948562876395
SG,omega[2],moderateSN,+-,200,0.3,A,200,-0.04822978356011988,0.9,0.15683185754400444,0.12074514906433359,0.13708745659916452,-0.01634230753483093,-0.07617913614550303
SG,alpha[1],moderateSN,+-,200,0.3,A,200,-0.11927050704618049,0.865,1.442704897460277,1.215577284144899,1.3615396283395576,-0.14596234419465848,-0.47708202818472195
SG,alpha[2],moderateSN,+-,200,0.3,A,200,0.08212842687969805,0.92,1.3482351237807397,1.202159958153272,1.3075995919884358,-0.10543963383516375,0.3285137075187922
SG,mu[1],moderateSN,+-,200,0.3,A,200,0.005018938425922779,0.935,0.07704213678265223,0.07006124882325461,0.07687848266656733,-0.006817233843312717,0.005018938425922779
SG,mu[2],moderateSN,+-,200,0.3,A,200,0.003521727025263136,0.935,0.07431151875850314,0.0696387866581182,0.07422802206010137,-0.004589235401983166,0.003521727025263136
SG,phi11,moderateSN,+-,200,0.3,A,200,-0.03504568516640098,0.955,0.05907578905293205,0.05862142093360234,0.057388473097141436,0.0012329478364609056,-0.014018274066560393
SG,phi12,moderateSN,+-,200,0.3,A,200,-0.04808617039255361,0.95,0.057701114543845196,0.05870025071850151,0.057500398448808394,0.0011998522696931163,-0.004808617039255361
SG,phi21,moderateSN,+-,200,0.3,A,200,-0.01999923578111516,0.945,0.05775509644743751,0.057286293306240264,0.05772045972906421,-4.3416642282394224e-4,-0.001999923578111517
SG,phi22,moderateSN,+-,200,0.3,A,200,-0.04114772668832131,0.925,0.06265862549794188,0.057623510346630866,0.060458263979646695,-0.0028347536330158296,-0.016459090675328525
SG,rho,moderateSN,+-,200,0.3,A,200,-0.08931978961161124,0.92,0.06960972744640821,0.064221696279757,0.06424555954849807,-2.3863268741070032e-5,-0.026795936883483373
SG,omega[1],moderateSN,+-,200,0.5,A,200,-0.05132424398578037,0.88,0.1595412640480669,0.12471776155935577,0.13741026513433777,-0.012692503574982,-0.08106684877165268
SG,omega[2],moderateSN,+-,200,0.5,A,200,-0.03993810577267074,0.95,0.1366836006528676,0.11793053315501124,0.12125600093576434,-0.0033254677807530997,-0.06308239789749998
SG,alpha[1],moderateSN,+-,200,0.5,A,200,-0.12501722917795924,0.84,1.304293453707962,1.143193056293417,1.2046213064378752,-0.061428250144458296,-0.500068916711837
SG,alpha[2],moderateSN,+-,200,0.5,A,200,0.06274697100773524,0.89,1.3743423649514572,1.183217116359633,1.3512298169334613,-0.16801270057382833,0.25098788403094097
SG,mu[1],moderateSN,+-,200,0.5,A,200,-2.981714550800867e-4,0.945,0.06854092399597207,0.06967925334518799,0.06854027542988864,0.0011389779152993496,-2.981714550800867e-4
SG,mu[2],moderateSN,+-,200,0.5,A,200,-0.0026304939021818763,0.95,0.07392363803645882,0.06943647684993653,0.07387682155030742,-0.004440344700370885,-0.0026304939021818763
SG,phi11,moderateSN,+-,200,0.5,A,200,-0.016930597261409015,0.945,0.057598436892211294,0.06226209226947753,0.05719892230318297,0.0050631699662945576,-0.006772238904563605
SG,phi12,moderateSN,+-,200,0.5,A,200,-0.04577911809634993,0.975,0.05871482590573548,0.06256507978110175,0.058536087199299806,0.004028992581801942,-0.004577911809634994
SG,phi21,moderateSN,+-,200,0.5,A,200,0.06740545078900498,0.95,0.06035689958608871,0.06151044323118757,0.059979332937975444,0.0015311102932121234,0.006740545078900498
SG,phi22,moderateSN,+-,200,0.5,A,200,-0.0445825442728328,0.96,0.06025864946943134,0.06167736133640458,0.05755943289562139,0.004117928440783188,-0.017833017709133123
SG,rho,moderateSN,+-,200,0.5,A,200,-0.031455232799406936,0.96,0.05369196825312778,0.05369645630649802,0.051336824378594555,0.0023596319279034633,-0.015727616399703468
SG,omega[1],moderateSN,+-,200,0.3,B,200,-0.05885171358976175,0.9,0.16731782708663578,0.12736362310066782,0.1391198806174724,-0.011756257516804591,-0.09295651713555955
SG,omega[2],moderateSN,+-,200,0.3,B,200,-0.048413420577463076,0.895,0.16250871950781254,0.12092032640272586,0.1433929798137463,-0.022472653411020435,-0.07646919154929939
SG,alpha[1],moderateSN,+-,200,0.3,B,200,-0.14350039991482633,0.855,1.4038698906438505,1.19698126831185,1.2811607367715165,-0.08417946845966662,-0.5740015996593053
SG,alpha[2],moderateSN,+-,200,0.3,B,200,0.09720781617048443,0.885,1.3694600103152086,1.1435537452619537,1.313099755334063,-0.16954601007210934,0.3888312646819377
SG,mu[1],moderateSN,+-,200,0.3,B,200,-7.299206086093128e-4,0.93,0.07467927875591149,0.0698279945400814,0.0746757115226113,-0.004847716982529893,-7.299206086093128e-4
SG,mu[2],moderateSN,+-,200,0.3,B,200,8.080385353561097e-4,0.925,0.07669709546464364,0.06982243171664648,0.07669283882109228,-0.006870407104445794,8.080385353561097e-4
SG,phi11,moderateSN,+-,200,0.3,B,200,-0.030616600097489923,0.92,0.057173052693461,0.053040336933675276,0.054636998941436726,-0.00159666200776145,-0.01683913005361946
SG,phi12,moderateSN,+-,200,0.3,B,200,0.05943780670319903,0.945,0.06087353148314784,0.061294426453009074,0.06058265681342246,7.117696395866138e-4,0.005943780670319903
SG,phi21,moderateSN,+-,200,0.3,B,200,-0.03796199900505263,0.965,0.05085868050449577,0.052627132300061136,0.050716804404199026,0.00191032789586211,-0.0037961999005052638
SG,phi22,moderateSN,+-,200,0.3,B,200,-0.048131507189590694,0.935,0.06294921457471848,0.06136696406118356,0.06178845759162952,-4.2149353044595994e-4,-0.012032876797397674
SG,rho,moderateSN,+-,200,0.3,B,200,-0.02989465448267858,0.97,0.0606817021239047,0.06380227814819621,0.060015305045103405,0.003786973103092804,-0.008968396344803573
SG,omega[1],moderateSN,+-,200,0.5,B,200,-0.045492021023368925,0.92,0.1496435405385683,0.12245481523296298,0.13126337164873636,-0.008808556415773383,-0.07185482926236657
SG,omega[2],moderateSN,+-,200,0.5,B,200,-0.04194283763946167,0.94,0.14086098475496742,0.11640373239303503,0.12430970572573297,-0.007905973332697935,-0.06624887990389601
SG,alpha[1],moderateSN,+-,200,0.5,B,200,-0.09759518369004579,0.88,1.3117579312582017,1.1609389150448362,1.252322543176037,-0.09138362813120082,-0.39038073476018315
SG,alpha[2],moderateSN,+-,200,0.5,B,200,0.06682603945045344,0.945,1.1438907964774543,1.1285355338348617,1.1122205903001832,0.01631494353467855,0.26730415780181377
SG,mu[1],moderateSN,+-,200,0.5,B,200,-0.002820519535949888,0.965,0.06733172221014162,0.0696896641660535,0.06727262062184737,0.002417043544206132,-0.002820519535949888
SG,mu[2],moderateSN,+-,200,0.5,B,200,0.006420549705219957,0.935,0.0725909487449154,0.06914706238415938,0.07230644771505329,-0.00315938533089391,0.006420549705219957
SG,phi11,moderateSN,+-,200,0.5,B,200,-0.0383961905485089,0.945,0.058789291234751746,0.055610436035683594,0.054865425002196454,7.450110334871404e-4,-0.0211179048016799
