Model,param,mcmc_status,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
SG,alpha[1],Clean,strongSN,+-,200,0.5,A,160,-0.13953894391378785,0.88125,2.7051674107872463,3.001360092543991,2.3959904536601933,0.6053696388837979
SG,alpha[1],Problematic,strongSN,+-,200,0.5,A,40,0.3638207458514367,0.975,6.221024398658657,8.485297887390537,5.2895686236821575,3.1957292637083796
SG,alpha[2],Clean,strongSN,+-,200,0.5,A,160,0.08721252105108634,0.90625,2.9297093145453283,3.297959389878274,2.822606727416818,0.47535266246145635
SG,alpha[2],Problematic,strongSN,+-,200,0.5,A,40,-0.37417645959199203,0.9,8.205336966430021,10.018000383704186,7.482439767664449,2.535560616039737
SG,mu[1],Clean,strongSN,+-,200,0.5,A,160,0.002502058670763555,0.9625,0.07028398254396773,0.06717156970161374,0.07023943269025468,-0.0030678629886409375
SG,mu[1],Problematic,strongSN,+-,200,0.5,A,40,-0.014322010482047379,0.925,0.07482093142796453,0.0671076443031451,0.07343740052248783,-0.00632975621934273
SG,mu[2],Clean,strongSN,+-,200,0.5,A,160,-0.006022835172531273,0.95625,0.07116411013491342,0.06728306510031808,0.07090878667540862,-0.003625721575090543
SG,mu[2],Problematic,strongSN,+-,200,0.5,A,40,-0.014631517723797881,0.925,0.07294110899542863,0.06732249194500523,0.07145854791822451,-0.0041360559732192825
SG,phi11,Clean,strongSN,+-,200,0.5,A,160,-0.027632589328757378,0.9625,0.04474245468687373,0.04847073614595292,0.04335571072563646,0.0051150254203164575
SG,phi11,Problematic,strongSN,+-,200,0.5,A,40,-0.04649206071577279,0.925,0.04938680358294857,0.044001805353941485,0.04575166111306655,-0.001749855759125063
SG,phi12,Clean,strongSN,+-,200,0.5,A,160,0.015098021446937815,0.95625,0.04399484703780791,0.047518202152494235,0.04396893293410694,0.003549269218387295
SG,phi12,Problematic,strongSN,+-,200,0.5,A,40,0.08068036173957183,0.975,0.047743285713064805,0.043968272959382555,0.04705664802102946,-0.003088375061646907
SG,phi21,Clean,strongSN,+-,200,0.5,A,160,-0.07315928652533887,0.96875,0.045450025751792654,0.04735897640815572,0.04485735200376466,0.002501624404391063
SG,phi21,Problematic,strongSN,+-,200,0.5,A,40,0.15591471813370564,0.875,0.044465669918455214,0.043225405364943,0.04164254804871916,0.0015828573162238388
SG,phi22,Clean,strongSN,+-,200,0.5,A,160,0.0019670918358956797,0.95625,0.049709724746286994,0.04733638131491448,0.04970349708325443,-0.00236711576833995
SG,phi22,Problematic,strongSN,+-,200,0.5,A,40,-0.02778764448559176,0.95,0.04069910230411568,0.04533642483562302,0.03915191462229724,0.006184510213325785
SG,rho,Clean,strongSN,+-,200,0.5,A,160,-0.04751424951778352,0.93125,0.057954101618538915,0.053663223016893455,0.05286092051414151,8.02302502751942e-4
SG,rho,Problematic,strongSN,+-,200,0.5,A,40,-0.010337392275743174,0.95,0.046566654416438764,0.052614719284107936,0.046278914029765084,0.006335805254342852
NG,sigma[1],Clean,extremeCHI,+-,200,0.5,A,200,-0.009449401661315748,0.645,0.12543772465107517,0.05022348097392123,0.1250812998568614,-0.07485781888294016
NG,sigma[2],Clean,extremeCHI,+-,200,0.5,A,200,-0.0027140541198889456,0.545,0.13850909331043196,0.050616781367257335,0.13848250012153976,-0.08786571875428242
NG,mu[1],Clean,extremeCHI,+-,200,0.5,A,200,-0.009288110108526803,0.94,0.07226244263479503,0.0709866445069469,0.07166304226139807,-6.763977544511635e-4
NG,mu[2],Clean,extremeCHI,+-,200,0.5,A,200,-0.004293992869628238,0.94,0.0751763598202281,0.07147675256942787,0.07505362550240986,-0.003576872932981992
NG,phi11,Clean,extremeCHI,+-,200,0.5,A,200,-0.055510780477419905,0.95,0.06588399369051136,0.0682876527327347,0.06202958281930785,0.006258069913426846
NG,phi12,Clean,extremeCHI,+-,200,0.5,A,200,0.004626142141989198,0.96,0.06660827498835498,0.06899160719082101,0.06660666847255713,0.002384938718263882
NG,phi21,Clean,extremeCHI,+-,200,0.5,A,200,-0.08158407393071318,0.95,0.06941725064781076,0.06977674912258355,0.06893616667838198,8.405824442015708e-4
NG,phi22,Clean,extremeCHI,+-,200,0.5,A,200,-0.04010720037642595,0.925,0.07513882407625917,0.06812786326119041,0.07340619101981426,-0.005278327758623844
NG,rho,Clean,extremeCHI,+-,200,0.5,A,200,-0.4387132950854465,0,0.222575686674987,0.06557201828472602,0.037717336566352025,0.02785468171837399
SG,omega[1],Problematic,extremeCHI,+-,200,0.5,A,200,NA,NA,NA,0.057539811086578976,0.13060181647848754,-0.07306200539190856
SG,omega[2],Problematic,extremeCHI,+-,200,0.5,A,200,NA,NA,NA,0.058199026026930764,0.1434034114639322,-0.08520438543700144
SG,alpha[1],Problematic,extremeCHI,+-,200,0.5,A,200,NA,NA,NA,173.60842189157222,38.88563303591541,134.7227888556568
SG,alpha[2],Problematic,extremeCHI,+-,200,0.5,A,200,NA,NA,NA,154.52333085740705,20.12437066171001,134.39896019569704
SG,mu[1],Problematic,extremeCHI,+-,200,0.5,A,200,0.16771377750393934,0.135,0.19382305240944925,0.048039663389085004,0.09715690650013122,-0.04911724311104621
SG,mu[2],Problematic,extremeCHI,+-,200,0.5,A,200,-0.17607565897589858,0.205,0.20594672813835216,0.04861509415333695,0.10682423483037637,-0.05820914067703942
SG,phi11,Problematic,extremeCHI,+-,200,0.5,A,200,-0.021748353773921907,1,0.011161973456886045,0.01720562039929932,0.0069936477429251845,0.010211972656374135
SG,phi12,Problematic,extremeCHI,+-,200,0.5,A,200,0.0774361273469397,1,0.010634373676143448,0.017146463235828944,0.007288783526689355,0.009857679709139588
SG,phi21,Problematic,extremeCHI,+-,200,0.5,A,200,0.08152474281643662,1,0.01078933021930599,0.01734640818031961,0.007067305686636751,0.01027910249368286
SG,phi22,Problematic,extremeCHI,+-,200,0.5,A,200,-0.02131514556768176,1,0.010864099129521267,0.01727693562271716,0.0067331256489561115,0.010543809973761049
SG,rho,Problematic,extremeCHI,+-,200,0.5,A,200,-0.584862150294183,0,0.29564844309253735,0.04604308143826378,0.04349791019528878,0.002545171242975
NG,sigma[1],Clean,moderateSN,++,50,0.3,B,200,0.007663798215774161,0.915,0.12305448672602878,0.10587336432384693,0.12281560528008764,-0.01694224095624071
NG,sigma[2],Clean,moderateSN,++,50,0.3,B,200,0.01155019664981278,0.895,0.1213089213050118,0.10610070347053949,0.12075780449120545,-0.01465710102066596
NG,mu[1],Clean,moderateSN,++,50,0.3,B,200,0.004793290049733255,0.93,0.17007678302249352,0.14983245090795044,0.17000922473142294,-0.020176773823472494
NG,mu[2],Clean,moderateSN,++,50,0.3,B,200,0.0075894152704078606,0.98,0.1468612235570687,0.15006209780268043,0.14666499159831092,0.0033971062043695044
NG,phi11,Clean,moderateSN,++,50,0.3,B,200,-0.16581460893531652,0.92,0.15062976021888863,0.12876031988380185,0.11988429042767598,0.008876029456125867
NG,phi12,Clean,moderateSN,++,50,0.3,B,200,-0.02463817153024707,0.955,0.1406371298225994,0.14565312666473984,0.1406155464014386,0.005037580263301228
NG,phi21,Clean,moderateSN,++,50,0.3,B,200,-0.1407340415367321,0.965,0.12432539028834293,0.1304572195029863,0.12352628046645041,0.006930939036535896
NG,phi22,Clean,moderateSN,++,50,0.3,B,200,-0.20090865714345135,0.945,0.147224111273369,0.14511087150618754,0.138391368618257,0.006719502887930551
NG,rho,Clean,moderateSN,++,50,0.3,B,200,-0.19810050377634464,0.935,0.1458929008901752,0.128336122632276,0.13323961748095325,-0.004903494848677248
SG,omega[1],Clean,moderateSN,++,50,0.3,B,127,-0.2814721862513159,0.48031496062992124,0.4772503291905997,0.19006302978539708,0.17352455150755877,0.016538478277838303
SG,omega[1],Problematic,moderateSN,++,50,0.3,B,73,-0.23193284262724928,0.6164383561643836,0.4199332836865125,0.21077859397118362,0.20527982718825907,0.005498766782924547
SG,omega[2],Clean,moderateSN,++,50,0.3,B,127,-0.29251751216133903,0.5039370078740157,0.4880037404067955,0.18444593653689237,0.1570781482534374,0.027367788283454958
SG,omega[2],Problematic,moderateSN,++,50,0.3,B,73,-0.22594813479806283,0.726027397260274,0.4057387859184143,0.21795825220336404,0.19301905977117687,0.024939192432187174
SG,alpha[1],Clean,moderateSN,++,50,0.3,B,127,-0.8182459932937726,0.4330708661417323,3.354054159929736,1.4262857275792729,0.7329769567189454,0.6933087708603275
SG,alpha[1],Problematic,moderateSN,++,50,0.3,B,73,-0.3949771282228272,0.6712328767123288,3.7141682863976695,4.988257200717866,3.3613888722633347,1.6268683284545316
SG,alpha[2],Clean,moderateSN,++,50,0.3,B,127,-0.8544090100551661,0.3858267716535433,3.4721519841662487,1.3269385160992146,0.6128648282732798,0.7140736878259348
SG,alpha[2],Problematic,moderateSN,++,50,0.3,B,73,-0.5459915448490267,0.684931506849315,2.8570586397092135,3.4957185044449175,1.8420303466531254,1.6536881577917921
SG,mu[1],Clean,moderateSN,++,50,0.3,B,127,0.0039061877199067967,0.937007874015748,0.17439258668748525,0.14700867729204184,0.17434883420616526,-0.02734015691412342
SG,mu[1],Problematic,moderateSN,++,50,0.3,B,73,0.006806308716653775,0.9178082191780822,0.15751759204166352,0.14490951979111472,0.15737047361006937,-0.012460953818954651
SG,mu[2],Clean,moderateSN,++,50,0.3,B,127,0.008799810777278205,0.984251968503937,0.14537140324227915,0.14681701776187459,0.14510481801412878,0.0017121997477458073
SG,mu[2],Problematic,moderateSN,++,50,0.3,B,73,0.0038270525286298335,0.9726027397260274,0.14621059793375898,0.14769510703491037,0.14616050293116276,0.0015346041037476166
SG,phi11,Clean,moderateSN,++,50,0.3,B,127,-0.16071378125122163,0.9291338582677166,0.145357246924011,0.1264568483535939,0.11539272546134824,0.011064122892245648
SG,phi11,Problematic,moderateSN,++,50,0.3,B,73,-0.14709040978030918,0.9452054794520548,0.14605809202657644,0.1218931549750287,0.12160674603005682,2.864089449718804e-4
SG,phi12,Clean,moderateSN,++,50,0.3,B,127,-0.06569891761210266,0.952755905511811,0.14035907281460744,0.14350134371064335,0.14020522759020881,0.003296116120434539
SG,phi12,Problematic,moderateSN,++,50,0.3,B,73,0.06989499662231083,0.9726027397260274,0.13022728220312238,0.13487813604037743,0.13003957830015964,0.004838557740217797
SG,phi21,Clean,moderateSN,++,50,0.3,B,127,-0.13979698473892654,0.952755905511811,0.1267861992277593,0.1277559762655322,0.1260131276700968,0.0017428485954354145
SG,phi21,Problematic,moderateSN,++,50,0.3,B,73,-0.11931084124503949,0.9863013698630136,0.10613582500244759,0.1237539643316452,0.10546308634097615,0.018290877990669058
SG,phi22,Clean,moderateSN,++,50,0.3,B,127,-0.1869817573293304,0.952755905511811,0.14400312764541365,0.1426975433892152,0.13620486288414416,0.006492680505071041
SG,phi22,Problematic,moderateSN,++,50,0.3,B,73,-0.21051725480891684,0.958904109589041,0.1451207608635475,0.13835297974445715,0.13524123103864177,0.003111748705815376
SG,rho,Clean,moderateSN,++,50,0.3,B,127,-0.1910170377548821,0.937007874015748,0.14635623195904246,0.12733572541069293,0.13467097255574617,-0.007335247145053236
SG,rho,Problematic,moderateSN,++,50,0.3,B,73,-0.21258425153943,0.9315068493150684,0.13796913143983913,0.12668073818492834,0.12234457679043824,0.004336161394490098
NG,sigma[1],Clean,strongSN,++,50,0.3,B,200,3.46734731458653e-4,0.935,0.10963470137815078,0.10516817654595942,0.10963415307878424,-0.004465976532824822
NG,sigma[2],Clean,strongSN,++,50,0.3,B,200,0.022787884690491946,0.895,0.12221423554075937,0.10729001568703307,0.12007094436267692,-0.012780928675643843
NG,mu[1],Clean,strongSN,++,50,0.3,B,200,-0.006915421824462493,0.89,0.1854965796149404,0.15010660650732438,0.18536762929333608,-0.0352610227860117
NG,mu[2],Clean,strongSN,++,50,0.3,B,200,0.004146605808773982,0.935,0.15765528812199248,0.1532942365811306,0.15760074724789572,-0.004306510666765129
NG,phi11,Clean,strongSN,++,50,0.3,B,200,-0.18573855560359973,0.89,0.1589542271209772,0.12924631311778506,0.1217807701598223,0.007465542957962756
NG,phi12,Clean,strongSN,++,50,0.3,B,200,0.048874433875763325,0.975,0.1350796183544159,0.14303769708121775,0.13499117079241846,0.008046526288799288
NG,phi21,Clean,strongSN,++,50,0.3,B,200,-0.19234923068504467,0.945,0.13297353110767157,0.13317856622249102,0.13157498892187533,0.001603577300615694
NG,phi22,Clean,strongSN,++,50,0.3,B,200,-0.2139865243607001,0.97,0.13441756770806193,0.14505784548924178,0.1233133933137562,0.021744452175485582
NG,rho,Clean,strongSN,++,50,0.3,B,200,-0.19577365564408725,0.975,0.13355632150204838,0.1288602591413649,0.11994928858136694,0.008910970559997955
SG,omega[1],Clean,strongSN,++,50,0.3,B,58,-0.3195832404090483,0.4482758620689655,0.5386235217055385,0.2005035228578575,0.12218719558247043,0.07831632727538707
SG,omega[1],Problematic,strongSN,++,50,0.3,B,142,-0.2368585006939049,0.704225352112676,0.4374550048659359,0.22139566899149643,0.20051761157291165,0.020878057418584783
SG,omega[2],Clean,strongSN,++,50,0.3,B,58,-0.2852961686642232,0.6206896551724138,0.4980160786159703,0.21500948805415918,0.16945350538037024,0.045555982673788936
SG,omega[2],Problematic,strongSN,++,50,0.3,B,142,-0.22117393179045414,0.6971830985915493,0.42177462345013245,0.229913249698162,0.21468756342621326,0.01522568627194873
SG,alpha[1],Clean,strongSN,++,50,0.3,B,58,-0.8899132431707001,0.1724137931034483,8.054466891974144,2.000276814031324,0.8525519948305458,1.1477248192007783
SG,alpha[1],Problematic,strongSN,++,50,0.3,B,142,-0.6382688736370088,0.6056338028169014,6.515159726683355,5.91552719484074,3.0739139065423418,2.841613288298398
SG,alpha[2],Clean,strongSN,++,50,0.3,B,58,-0.8666717238478285,0.1724137931034483,7.862762059779149,2.3279241053789175,0.99111915448937,1.3368049508895474
SG,alpha[2],Problematic,strongSN,++,50,0.3,B,142,-0.6267180052536931,0.647887323943662,6.3657785049293425,5.964552804183803,2.950986931007631,3.0135658731761725
SG,mu[1],Clean,strongSN,++,50,0.3,B,58,0.03521487145827201,0.896551724137931,0.18178938795689326,0.14322048163929788,0.17834599631592302,-0.03512551467662514
SG,mu[1],Problematic,strongSN,++,50,0.3,B,142,-0.016045302455989598,0.9225352112676056,0.17652846796469415,0.14404660975057104,0.1757977481967783,-0.03175113844620725
SG,mu[2],Clean,strongSN,++,50,0.3,B,58,0.03403649184794008,0.9827586206896551,0.13126581459565456,0.1475848795926533,0.12677630419027786,0.020808575402375434
SG,mu[2],Problematic,strongSN,++,50,0.3,B,142,-0.0037529671791832267,0.9084507042253521,0.15728063853428886,0.14569248196959667,0.15723585626410283,-0.011543374294506165
SG,phi11,Clean,strongSN,++,50,0.3,B,58,-0.16160557789995525,0.9310344827586207,0.14412184425934585,0.12736806097981745,0.11345001649704878,0.013918044482768677
SG,phi11,Problematic,strongSN,++,50,0.3,B,142,-0.1671472981423591,0.9295774647887324,0.13933108469651523,0.11917743592668646,0.1046988053018255,0.01447863062486096
SG,phi12,Clean,strongSN,++,50,0.3,B,58,-0.17872374795074378,0.9827586206896551,0.12513841806435783,0.13886045415112933,0.12385556868721886,0.015004885463910461
SG,phi12,Problematic,strongSN,++,50,0.3,B,142,0.16375160204614128,0.9647887323943662,0.12338302591497757,0.1305369024852976,0.12229155822136395,0.00824534426393364
SG,phi21,Clean,strongSN,++,50,0.3,B,58,-0.37491954358205376,0.9310344827586207,0.12871929828225026,0.13141136949663945,0.12313817892382994,0.008273190572809508
SG,phi21,Problematic,strongSN,++,50,0.3,B,142,-0.07889864468242744,0.9507042253521126,0.11726331891070081,0.12016029513947685,0.11699758972143608,0.0031627054180407704
SG,phi22,Clean,strongSN,++,50,0.3,B,58,-0.1827366988369128,1,0.12395623941492648,0.141367374534799,0.11523066202633432,0.02613671250846468
SG,phi22,Problematic,strongSN,++,50,0.3,B,142,-0.17673323813158157,0.9788732394366197,0.12149705905024455,0.13213849028760266,0.11317848963729356,0.018960000650309103
SG,rho,Clean,strongSN,++,50,0.3,B,58,-0.08977319108077547,0.9827586206896551,0.10866404159285427,0.1264530249007797,0.10527366057081551,0.021179364329964187
SG,rho,Problematic,strongSN,++,50,0.3,B,142,-0.24144911499063235,0.9507042253521126,0.13705974328608567,0.12649416543055056,0.1163554144334046,0.010138750997145965
NG,sigma[1],Clean,extremeCHI,++,50,0.3,B,200,0.0020032046659195827,0.595,0.2399766990657517,0.1051186081236965,0.23996833804808665,-0.13484972992439015
NG,sigma[2],Clean,extremeCHI,++,50,0.3,B,200,-0.03606613332233178,0.58,0.22669658916106813,0.10123025633539891,0.2238092436974798,-0.12257898736208088
NG,mu[1],Clean,extremeCHI,++,50,0.3,B,200,0.011280382989134339,0.885,0.17824770127832384,0.14991299630898502,0.17789040438040785,-0.02797740807142282
NG,mu[2],Clean,extremeCHI,++,50,0.3,B,200,-0.01331014465919112,0.915,0.15772682820785158,0.1446172701467175,0.15716422107356537,-0.012546950926847877
NG,phi11,Clean,extremeCHI,++,50,0.3,B,200,-0.14926253260373085,0.925,0.14524877034585681,0.12742914995828836,0.11982368687409559,0.007605463084192771
NG,phi12,Clean,extremeCHI,++,50,0.3,B,200,-0.028576933369702965,0.96,0.14425081910770218,0.15192803289175444,0.14422251003929606,0.007705522852458374
NG,phi21,Clean,extremeCHI,++,50,0.3,B,200,-0.08200211089943439,0.955,0.1285150189460091,0.1271724828715842,0.12825313498224303,-0.0010806521106588307
NG,phi22,Clean,extremeCHI,++,50,0.3,B,200,-0.21233667110327198,0.96,0.1437162206780573,0.1427149588576637,0.1335530726622674,0.00916188619539629
NG,rho,Clean,extremeCHI,++,50,0.3,B,200,-0.3339627996531612,0.845,0.18011164039815117,0.13020201733395842,0.14967431097959646,-0.019472293645638045
SG,omega[1],Problematic,extremeCHI,++,50,0.3,B,200,NA,NA,NA,0.13958998163037978,0.2749571174207859,-0.1353671357904061
SG,omega[2],Problematic,extremeCHI,++,50,0.3,B,200,NA,NA,NA,0.1357185440017166,0.25600946869261587,-0.12029092469089928
SG,alpha[1],Problematic,extremeCHI,++,50,0.3,B,200,NA,NA,NA,37.63029094302695,6.428066999866654,31.202223943160295
SG,alpha[2],Problematic,extremeCHI,++,50,0.3,B,200,NA,NA,NA,42.94787322011143,10.104468188911621,32.84340503119981
SG,mu[1],Problematic,extremeCHI,++,50,0.3,B,200,0.20684614256403847,0.495,0.2881781223205481,0.11434205953041261,0.2006521953295659,-0.0863101357991533
SG,mu[2],Problematic,extremeCHI,++,50,0.3,B,200,0.17893643962328867,0.57,0.25810162410133525,0.11107282837682712,0.18600591103158023,-0.07493308265475311
SG,phi11,Problematic,extremeCHI,++,50,0.3,B,200,-0.051191381181731124,1,0.04809753315963529,0.061580211080218564,0.03899556449246497,0.022584646587753596
SG,phi12,Problematic,extremeCHI,++,50,0.3,B,200,-0.1448736839843517,1,0.0462615670874399,0.07431887489023023,0.04393459623433137,0.030384278655898857
SG,phi21,Problematic,extremeCHI,++,50,0.3,B,200,-0.10464116383381522,1,0.04088586818523058,0.058419400984011466,0.039524125361291636,0.01889527562271983
SG,phi22,Problematic,extremeCHI,++,50,0.3,B,200,-0.10081201409203072,1,0.05048847319488695,0.07232247964830511,0.04374808040325976,0.028574399245045352
SG,rho,Problematic,extremeCHI,++,50,0.3,B,200,-0.24564926915367188,0.895,0.13316064167987252,0.10426903381634686,0.11090913300255943,-0.00664009918621257
NG,sigma[1],Clean,moderateSN,--,50,0.3,B,200,0.0135549380350109,0.94,0.11790251730068088,0.10639102423704443,0.11712073787636572,-0.010729713639321292
NG,sigma[2],Clean,moderateSN,--,50,0.3,B,200,0.009301511212274089,0.925,0.11033692173861519,0.10593213276689796,0.10994415940795232,-0.004012026641054364
