model,condition_id,rep_id,param,post_mean,post_sd,l95,u95,truth,bias,rel_bias,cover95,n_div,max_rhat,status
EI,1,18,phi21,0.18679162091781348,0.1159336732785703,-0.04422295156659294,0.4103569889212578,0.1,0.08679162091781348,0.8679162091781347,1,0,1.007993385628655,ok
EI,1,18,phi22,0.2765726335522588,0.13791249810521025,-5.767441887125762e-4,0.5400613098885204,0.25,0.026572633552258806,0.10629053420903523,1,0,1.007993385628655,ok
EI,1,18,rho,0.9260140377890101,0.03098069647220246,0.8467046117679022,0.9631149358713768,0.3,0.6260140377890102,2.0867134592967007,0,0,1.007993385628655,ok
EI,1,18,sigma_exp[1],1.1104609743797484,0.1465201766777668,0.8593246664976961,1.430043503000934,1,0.11046097437974844,0.11046097437974844,1,0,1.007993385628655,ok
EI,1,18,sigma_exp[2],1.1181815825193666,0.15083547351577728,0.8567430664591899,1.4445279225607757,1,0.11818158251936661,0.11818158251936661,1,0,1.007993385628655,ok
EI,1,19,mu[1],-0.017484392334644508,0.11994440638921058,-0.25292623229682,0.21725359011402437,0,-0.017484392334644508,-0.017484392334644508,1,1,1.0055819187437198,ok
EI,1,19,mu[2],-0.3987641840362235,0.12399610212559543,-0.6447997237073781,-0.15647461692550924,0,-0.3987641840362235,-0.3987641840362235,0,1,1.0055819187437198,ok
EI,1,19,phi11,0.5243427082948098,0.10604962631467936,0.3089490569088984,0.7264290499317736,0.55,-0.025657291705190266,-0.046649621282164114,1,1,1.0055819187437198,ok
EI,1,19,phi12,0.10355720910551885,0.12782607497317805,-0.14514551361222702,0.35658622162563336,0.1,0.0035572091055188493,0.03557209105518849,1,1,1.0055819187437198,ok
EI,1,19,phi21,0.15217618070008726,0.10498604260076765,-0.05551142965659064,0.3521337399804955,0.1,0.052176180700087255,0.5217618070008725,1,1,1.0055819187437198,ok
EI,1,19,phi22,0.18001382584850625,0.12872536936263818,-0.07401214407533427,0.427671560321858,0.25,-0.06998617415149375,-0.279944696605975,1,1,1.0055819187437198,ok
EI,1,19,rho,0.9002571522633631,0.049848381290393054,0.7741484942574127,0.9598358168212929,0.3,0.6002571522633631,2.0008571742112102,0,1,1.0055819187437198,ok
EI,1,19,sigma_exp[1],1.0617777098972643,0.13993509589701963,0.8172789228413923,1.3678137406430075,1,0.06177770989726428,0.06177770989726428,1,1,1.0055819187437198,ok
EI,1,19,sigma_exp[2],1.1312810037670946,0.16096529153652403,0.8562068051337436,1.483005455086193,1,0.13128100376709462,0.13128100376709462,1,1,1.0055819187437198,ok
EI,1,20,mu[1],0.019067404797124706,0.10370767251183807,-0.17864865243927047,0.2298752555979089,0,0.019067404797124706,0.019067404797124706,1,0,1.0152815650173805,ok
EI,1,20,mu[2],0.016712251710622704,0.10464876966675443,-0.18411715322816963,0.22121183402050135,0,0.016712251710622704,0.016712251710622704,1,0,1.0152815650173805,ok
EI,1,20,phi11,0.5456247636070944,0.11822622300524009,0.2960633121904992,0.761756314214003,0.55,-0.0043752363929056015,-0.007954975259828365,1,0,1.0152815650173805,ok
EI,1,20,phi12,-0.01349653520416552,0.12450840642001744,-0.2663099435676332,0.22659244588340893,0.1,-0.11349653520416553,-1.1349653520416552,1,0,1.0152815650173805,ok
EI,1,20,phi21,0.18122380680187816,0.11368454136485888,-0.04504271778722256,0.39336620656823834,0.1,0.08122380680187816,0.8122380680187815,1,0,1.0152815650173805,ok
EI,1,20,phi22,0.31317736665782253,0.13463775636003647,0.0385247825873011,0.5647585142514179,0.25,0.06317736665782253,0.2527094666312901,1,0,1.0152815650173805,ok
EI,1,20,rho,0.8717154843135126,0.06605795903731239,0.7068081651920146,0.9551652264622025,0.3,0.5717154843135126,1.9057182810450422,0,0,1.0152815650173805,ok
EI,1,20,sigma_exp[1],1.0868151823191528,0.141413462045895,0.843239010595606,1.3971910250016235,1,0.08681518231915275,0.08681518231915275,1,0,1.0152815650173805,ok
EI,1,20,sigma_exp[2],1.1231557671108994,0.15350107848585814,0.8596335922228209,1.4641425099591392,1,0.12315576711089937,0.12315576711089937,1,0,1.0152815650173805,ok
EI,1,21,mu[1],0.2466437563356102,0.14096712348949322,-0.027845545909069996,0.5284415608640404,0,0.2466437563356102,0.2466437563356102,1,0,1.007387724539181,ok
EI,1,21,mu[2],0.4810967757882447,0.14550745909954987,0.2064294835331227,0.7761332461950357,0,0.4810967757882447,0.4810967757882447,0,0,1.007387724539181,ok
EI,1,21,phi11,0.4148698626793665,0.1194528209598207,0.1786596380043946,0.6441549125804172,0.55,-0.13513013732063356,-0.24569115876478828,1,0,1.007387724539181,ok
EI,1,21,phi12,0.05080817358272923,0.13260237277902853,-0.21035459067370002,0.31017490093802674,0.1,-0.049191826417270774,-0.49191826417270773,1,0,1.007387724539181,ok
EI,1,21,phi21,0.0030886476966308753,0.11586669376379406,-0.2293756790815532,0.22671599050238825,0.1,-0.09691135230336913,-0.9691135230336912,1,0,1.007387724539181,ok
EI,1,21,phi22,0.2590985601798151,0.14123457124660677,-0.02577214499867964,0.5260461705737112,0.25,0.009098560179815085,0.03639424071926034,1,0,1.007387724539181,ok
EI,1,21,rho,0.9118649917821441,0.04079583722099177,0.8079786608606687,0.9606594498292883,0.3,0.6118649917821442,2.0395499726071473,0,0,1.007387724539181,ok
EI,1,21,sigma_exp[1],1.0555362861652615,0.13616094576773113,0.81903363227176,1.352483404251425,1,0.05553628616526152,0.05553628616526152,1,0,1.007387724539181,ok
EI,1,21,sigma_exp[2],1.0181796739083588,0.12554249470340095,0.795756208685477,1.2869254595992556,1,0.01817967390835884,0.01817967390835884,1,0,1.007387724539181,ok
EI,1,22,mu[1],-0.06935137783274072,0.10827229031921147,-0.28706414064899427,0.13839100783298638,0,-0.06935137783274072,-0.06935137783274072,1,0,1.003684470779509,ok
EI,1,22,mu[2],-0.029693842471103533,0.11178854318531475,-0.24800762873035997,0.18379786146946042,0,-0.029693842471103533,-0.029693842471103533,1,0,1.003684470779509,ok
EI,1,22,phi11,0.5065051340465084,0.12274510106224154,0.25236970146758453,0.7338392068128291,0.55,-0.04349486595349161,-0.07908157446089384,1,0,1.003684470779509,ok
EI,1,22,phi12,-0.0519184105539137,0.143774024709763,-0.33889189094672245,0.21798198683282186,0.1,-0.1519184105539137,-1.5191841055391369,1,0,1.003684470779509,ok
EI,1,22,phi21,0.09466497566126005,0.11687733073282386,-0.13891924482094187,0.3146641800262007,0.1,-0.00533502433873996,-0.053350243387399604,1,0,1.003684470779509,ok
EI,1,22,phi22,0.26833120098427443,0.13814434586333327,-0.012494267421863884,0.5331863716668048,0.25,0.01833120098427443,0.07332480393709773,1,0,1.003684470779509,ok
EI,1,22,rho,0.9171271342944337,0.03580469167366974,0.8246747572864741,0.961145373348305,0.3,0.6171271342944338,2.057090447648113,0,0,1.003684470779509,ok
EI,1,22,sigma_exp[1],1.1574042269943534,0.14720667709719698,0.8974538182972761,1.4748398576731343,1,0.1574042269943534,0.1574042269943534,1,0,1.003684470779509,ok
EI,1,22,sigma_exp[2],1.2080636162179355,0.15643563057524493,0.9350254950802797,1.5468313682535793,1,0.20806361621793545,0.20806361621793545,1,0,1.003684470779509,ok
EI,1,23,mu[1],0.040309795649332375,0.12120916434515794,-0.19674046931995415,0.28096320244392625,0,0.040309795649332375,0.040309795649332375,1,0,1.007633823580055,ok
EI,1,23,mu[2],-0.11260010212193702,0.1427846994877959,-0.3908232264942142,0.1700736772578747,0,-0.11260010212193702,-0.11260010212193702,1,0,1.007633823580055,ok
EI,1,23,phi11,0.40433984227997644,0.12613425358967092,0.14843234619466444,0.6474010568721597,0.55,-0.1456601577200236,-0.2648366504000429,1,0,1.007633823580055,ok
EI,1,23,phi12,-0.32249643831825825,0.16136255235504537,-0.6269289741666648,0.008850187343034709,0.1,-0.4224964383182582,-4.224964383182582,0,0,1.007633823580055,ok
EI,1,23,phi21,-0.22994201191908614,0.1266721141004811,-0.4764020810685197,0.016463079938927816,0.1,-0.3299420119190861,-3.299420119190861,0,0,1.007633823580055,ok
EI,1,23,phi22,-0.11844282111628911,0.16757246421000468,-0.4259920852614873,0.23733904800170197,0.25,-0.3684428211162891,-1.4737712844651565,0,0,1.007633823580055,ok
EI,1,23,rho,0.923572629749176,0.031832305513493184,0.841077760314517,0.9622789794842053,0.3,0.6235726297491759,2.0785754324972534,0,0,1.007633823580055,ok
EI,1,23,sigma_exp[1],1.1874564463348587,0.1438821558689561,0.9370220676932322,1.5002719987538886,1,0.1874564463348587,0.1874564463348587,1,0,1.007633823580055,ok
EI,1,23,sigma_exp[2],1.1798981389720637,0.1407168252841949,0.9275846940605653,1.4823530739918171,1,0.17989813897206375,0.17989813897206375,1,0,1.007633823580055,ok
EI,1,24,mu[1],0.1257640688382183,0.12353708974137924,-0.10618840388335332,0.3778777080894991,0,0.1257640688382183,0.1257640688382183,1,0,1.0049256628488012,ok
EI,1,24,mu[2],0.3902660953628823,0.13562885456437707,0.1335902368906809,0.6679959173043881,0,0.3902660953628823,0.3902660953628823,0,0,1.0049256628488012,ok
EI,1,24,phi11,0.3407035841457041,0.12509465085250546,0.0889349937234417,0.5744146479176785,0.55,-0.20929641585429593,-0.38053893791690163,1,0,1.0049256628488012,ok
EI,1,24,phi12,0.1193810628608943,0.1463304042057926,-0.1655465191364163,0.4003297293470654,0.1,0.01938106286089429,0.1938106286089429,1,0,1.0049256628488012,ok
EI,1,24,phi21,-0.025386724004240312,0.13796573516224564,-0.3022280945405014,0.24362743155787223,0.1,-0.1253867240042403,-1.253867240042403,1,0,1.0049256628488012,ok
EI,1,24,phi22,0.16556732458279805,0.15528818270583702,-0.15370670543706388,0.46180169695107337,0.25,-0.08443267541720195,-0.3377307016688078,1,0,1.0049256628488012,ok
EI,1,24,rho,0.9040172760298453,0.04682716434678112,0.7845826026750747,0.9594669089097189,0.3,0.6040172760298452,2.0133909200994844,0,0,1.0049256628488012,ok
EI,1,24,sigma_exp[1],1.064987610721364,0.13517817865432408,0.8305241602637322,1.3601884912459754,1,0.06498761072136405,0.06498761072136405,1,0,1.0049256628488012,ok
EI,1,24,sigma_exp[2],1.0647519171258621,0.13303447426007065,0.836296605278612,1.354514118925521,1,0.06475191712586215,0.06475191712586215,1,0,1.0049256628488012,ok
EI,1,25,mu[1],0.5355029205445332,0.15582560110931953,0.2313538263016094,0.8367589929959361,0,0.5355029205445332,0.5355029205445332,0,0,1.0031852839000122,ok
EI,1,25,mu[2],0.3690800588026849,0.15192116041283016,0.07190455126266673,0.6618206720557819,0,0.3690800588026849,0.3690800588026849,0,0,1.0031852839000122,ok
EI,1,25,phi11,-0.2218514302254441,0.12647080240579345,-0.47776107716321625,0.017237101294663024,0.55,-0.7718514302254441,-1.4033662367735347,0,0,1.0031852839000122,ok
EI,1,25,phi12,-0.6722068068817226,0.12153819014227675,-0.9019241726488261,-0.42323930157659884,0.1,-0.7722068068817226,-7.722068068817226,0,0,1.0031852839000122,ok
EI,1,25,phi21,-0.4527262224530628,0.11155607003235612,-0.6735082778874906,-0.23511150643642556,0.1,-0.5527262224530628,-5.527262224530627,0,0,1.0031852839000122,ok
EI,1,25,phi22,-0.4713850844318151,0.11313827457643819,-0.6947540974525572,-0.24628498109645486,0.25,-0.721385084431815,-2.88554033772726,0,0,1.0031852839000122,ok
EI,1,25,rho,0.9049745285174576,0.041394118795510276,0.8028515742719817,0.9582893739942313,0.3,0.6049745285174577,2.016581761724859,0,0,1.0031852839000122,ok
EI,1,25,sigma_exp[1],1.2859116512349882,0.15964266706484723,1.0037636179607987,1.6297218373319005,1,0.2859116512349882,0.2859116512349882,0,0,1.0031852839000122,ok
EI,1,25,sigma_exp[2],1.1127230132651145,0.12172296196985583,0.896102357935253,1.3705748582587838,1,0.11272301326511447,0.11272301326511447,1,0,1.0031852839000122,ok
EI,1,26,mu[1],-0.10715602273937998,0.11020459219588151,-0.32987191666147736,0.10504163150763558,0,-0.10715602273937998,-0.10715602273937998,1,0,1.006324890471391,ok
EI,1,26,mu[2],-0.1842954373203641,0.13297640289600635,-0.44595240559480326,0.07152849093786907,0,-0.1842954373203641,-0.1842954373203641,1,0,1.006324890471391,ok
EI,1,26,phi11,0.6171074325146843,0.09912297087598966,0.4117435116913467,0.804224317894393,0.55,0.0671074325146842,0.12201351366306218,1,0,1.006324890471391,ok
EI,1,26,phi12,0.0030304056978585773,0.14762076651628098,-0.28957770013052153,0.28487369287251185,0.1,-0.09696959430214143,-0.9696959430214143,1,0,1.006324890471391,ok
EI,1,26,phi21,0.06846799696392943,0.10391851722728157,-0.1432883201231559,0.26330477242004613,0.1,-0.03153200303607058,-0.31532003036070577,1,0,1.006324890471391,ok
EI,1,26,phi22,0.11023078296308852,0.15368832371322255,-0.1914578887954418,0.4095000442254343,0.25,-0.13976921703691148,-0.5590768681476459,1,0,1.006324890471391,ok
EI,1,26,rho,0.9017182186683698,0.04605188474172439,0.7862606009449886,0.9589760024639282,0.3,0.6017182186683698,2.005727395561233,0,0,1.006324890471391,ok
EI,1,26,sigma_exp[1],1.2846787302727531,0.16576334314498078,0.994199480753387,1.6327231039035346,1,0.28467873027275314,0.28467873027275314,1,0,1.006324890471391,ok
EI,1,26,sigma_exp[2],1.3218434926461984,0.17513363466400894,1.0136033779223934,1.6993286088421002,1,0.3218434926461984,0.3218434926461984,0,0,1.006324890471391,ok
EI,1,27,mu[1],-0.05840448277339866,0.11337159237365979,-0.28166432887123843,0.166689407071291,0,-0.05840448277339866,-0.05840448277339866,1,1,20.397525553403927,ok
EI,1,27,mu[2],-0.22465491939357965,0.1636859896966951,-0.5182625270005312,0.12542022016434248,0,-0.22465491939357965,-0.22465491939357965,1,1,20.397525553403927,ok
EI,1,27,phi11,0.604909841207692,0.10418806802001258,0.39179529207348346,0.8019036639969065,0.55,0.054909841207691934,0.09983607492307624,1,1,20.397525553403927,ok
EI,1,27,phi12,0.043443326986127864,0.14647281064271267,-0.24573877172173558,0.3298667145085593,0.1,-0.05655667301387214,-0.5655667301387214,1,1,20.397525553403927,ok
EI,1,27,phi21,-0.023048835617888255,0.11532896752739791,-0.25483159943654415,0.2032190513248093,0.1,-0.12304883561788826,-1.2304883561788826,1,1,20.397525553403927,ok
EI,1,27,phi22,0.09306593675278364,0.15212404527898601,-0.22209030440215252,0.37842381176877987,0.25,-0.15693406324721637,-0.6277362529888655,1,1,20.397525553403927,ok
EI,1,27,rho,0.458292123121053,0.7883362158114766,-0.9524071416662959,0.9591718462975007,0.3,0.158292123121053,0.5276404104035101,1,1,20.397525553403927,ok
EI,1,27,sigma_exp[1],1.19137521009806,0.18389053874113023,0.8910982375645731,1.6119236231129646,1,0.1913752100980599,0.1913752100980599,1,1,20.397525553403927,ok
EI,1,27,sigma_exp[2],1.2340909101910706,0.2046522657819416,0.9034974982435846,1.6948185820483717,1,0.23409091019107064,0.23409091019107064,1,1,20.397525553403927,ok
EI,1,28,mu[1],0.21758566971471216,0.12399133120754309,-0.021326581742808423,0.46198618341710157,0,0.21758566971471216,0.21758566971471216,1,0,1.0041090452198138,ok
EI,1,28,mu[2],0.2975119383971322,0.13364466585826268,0.04224258543140452,0.576254638487219,0,0.2975119383971322,0.2975119383971322,0,0,1.0041090452198138,ok
EI,1,28,phi11,0.4389450898616591,0.12021626005922714,0.19753125964122217,0.6648298340322617,0.55,-0.11105491013834096,-0.20191801843334717,1,0,1.0041090452198138,ok
EI,1,28,phi12,0.11494465880859846,0.145224536440162,-0.1754722337319192,0.3928777052583079,0.1,0.014944658808598452,0.14944658808598452,1,0,1.0041090452198138,ok
EI,1,28,phi21,-0.006732723479419407,0.12437514949021167,-0.2622478690930489,0.2344505035821636,0.1,-0.10673272347941941,-1.067327234794194,1,0,1.0041090452198138,ok
EI,1,28,phi22,0.12827518858440468,0.149802386669611,-0.17474401693849606,0.41417620441766567,0.25,-0.12172481141559532,-0.4868992456623813,1,0,1.0041090452198138,ok
EI,1,28,rho,0.8929943943293588,0.053565009507679395,0.7546767821853513,0.9577908812108357,0.3,0.5929943943293587,1.9766479810978625,0,0,1.0041090452198138,ok
EI,1,28,sigma_exp[1],1.0504682756725536,0.13352935711992892,0.8168101867642901,1.3391106048233916,1,0.05046827567255363,0.05046827567255363,1,0,1.0041090452198138,ok
EI,1,28,sigma_exp[2],1.0687202536685274,0.13859352909205286,0.8273417892586161,1.3735241286120239,1,0.06872025366852741,0.06872025366852741,1,0,1.0041090452198138,ok
EI,1,29,mu[1],-0.23453150181595223,0.1505195558928079,-0.5395260940057519,0.05191159657567415,0,-0.23453150181595223,-0.23453150181595223,1,3,1.0048815710536527,ok
EI,1,29,mu[2],-0.41155713188838855,0.15164057550927257,-0.711927866228949,-0.11794813263255202,0,-0.41155713188838855,-0.41155713188838855,0,3,1.0048815710536527,ok
EI,1,29,phi11,0.4947142765242284,0.11764466081558697,0.2610260738864104,0.7211963136954765,0.55,-0.05528572347577165,-0.10051949722867573,1,3,1.0048815710536527,ok
EI,1,29,phi12,0.16474826829055914,0.12594814014636035,-0.08481885990904045,0.40785515715118287,0.1,0.06474826829055913,0.6474826829055913,1,3,1.0048815710536527,ok
EI,1,29,phi21,0.0753261162151165,0.11679046308584781,-0.15204519194680283,0.2999136090723738,0.1,-0.0246738837848835,-0.246738837848835,1,3,1.0048815710536527,ok
EI,1,29,phi22,0.38171097703255785,0.13091569799595915,0.12009306784443409,0.6346634293737111,0.25,0.13171097703255785,0.5268439081302314,1,3,1.0048815710536527,ok
EI,1,29,rho,0.9208632016858286,0.03529406603745236,0.8290795411745937,0.9623484117124094,0.3,0.6208632016858286,2.069544005619429,0,3,1.0048815710536527,ok
EI,1,29,sigma_exp[1],1.0403047089687623,0.13969736462689708,0.8013925603959756,1.3472484750207188,1,0.04030470896876226,0.04030470896876226,1,3,1.0048815710536527,ok
EI,1,29,sigma_exp[2],1.0798953241995877,0.14919642855754844,0.8260890565899291,1.4020627550049096,1,0.07989532419958767,0.07989532419958767,1,3,1.0048815710536527,ok
EI,1,30,mu[1],0.1816508188941313,0.1401339133329695,-0.08147988699980145,0.46673132597768674,0,0.1816508188941313,0.1816508188941313,1,0,1.0031465772831778,ok
EI,1,30,mu[2],0.5110086274517227,0.15458458196723682,0.221930790977335,0.8223237261746634,0,0.5110086274517227,0.5110086274517227,0,0,1.0031465772831778,ok
EI,1,30,phi11,0.4787923163413188,0.1133573532186947,0.24393598130769903,0.6952340037366107,0.55,-0.07120768365868124,-0.1294685157430568,1,0,1.0031465772831778,ok
EI,1,30,phi12,0.23998357235654924,0.13466468852992236,-0.02914008712987972,0.49595899398596605,0.1,0.13998357235654924,1.3998357235654924,1,0,1.0031465772831778,ok
EI,1,30,phi21,-0.008496046843196327,0.12564151709962357,-0.25658301160290975,0.23274212808068057,0.1,-0.10849604684319633,-1.0849604684319631,1,0,1.0031465772831778,ok
EI,1,30,phi22,0.22264314630267085,0.14745671807799068,-0.07593044950166013,0.5069913210354379,0.25,-0.027356853697329153,-0.10942741478931661,1,0,1.0031465772831778,ok
EI,1,30,rho,0.917314984232121,0.03564861599022103,0.8269474371232708,0.9616919109346143,0.3,0.6173149842321211,2.05771661410707,0,0,1.0031465772831778,ok
EI,1,30,sigma_exp[1],1.2147359921900842,0.14652543065536422,0.9598876701959519,1.5322006724879065,1,0.2147359921900842,0.2147359921900842,1,0,1.0031465772831778,ok
EI,1,30,sigma_exp[2],1.2445171076471464,0.15315998486361979,0.9735833882053316,1.5745955619611367,1,0.2445171076471464,0.2445171076471464,1,0,1.0031465772831778,ok
EI,1,31,mu[1],-0.16987605160589112,0.1353792030544108,-0.4550268047877536,0.08301572183281852,0,-0.16987605160589112,-0.16987605160589112,1,0,1.0055965470615296,ok
EI,1,31,mu[2],-0.23152459643808654,0.14302099773922278,-0.5112686222615768,0.060249071881780414,0,-0.23152459643808654,-0.23152459643808654,1,0,1.0055965470615296,ok
EI,1,31,phi11,0.31267090643096346,0.17798190938590192,-0.06837388863486031,0.624405511253469,0.55,-0.2373290935690366,-0.43150744285279374,1,0,1.0055965470615296,ok
EI,1,31,phi12,-0.05087327779956024,0.19066706083137908,-0.43190486911017656,0.31678484097652304,0.1,-0.15087327779956025,-1.5087327779956023,1,0,1.0055965470615296,ok
EI,1,31,phi21,-0.1571389892947259,0.1395819100195929,-0.4362557281298932,0.10622733126974501,0.1,-0.2571389892947259,-2.5713898929472587,1,0,1.0055965470615296,ok
EI,1,31,phi22,0.03636824096985834,0.15312766059694397,-0.2616324666461786,0.34636738446485194,0.25,-0.21363175903014164,-0.8545270361205666,1,0,1.0055965470615296,ok
